Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
55,20:59:31.053,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
56,20:59:31.239,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
57,20:59:31.373,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
58,20:59:31.593,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
59,20:59:31.935,target,semi-auto hitscan,0.176000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
60,20:59:32.262,target,semi-auto hitscan,0.175000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
61,20:59:32.580,target,semi-auto hitscan,0.136000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
62,20:59:32.769,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
63,20:59:32.937,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
64,21:00:38.486,target,semi-auto hitscan,65.403000s,4,1,0.250000,1.000000,4.000000,0.250000,0,0
65,21:00:39.196,target,semi-auto hitscan,0.528000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
66,21:00:39.364,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
67,21:00:39.571,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
68,21:00:40.072,target,semi-auto hitscan,0.287000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
69,21:00:40.234,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
70,21:00:40.400,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
71,21:00:40.623,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
72,21:00:41.108,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
73,21:00:41.334,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
74,21:00:41.517,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
75,21:00:41.665,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
76,21:00:41.858,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
77,21:00:42.037,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
78,21:00:42.208,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
79,21:00:42.381,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
80,21:00:42.588,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
81,21:00:43.082,target,semi-auto hitscan,0.265000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
82,21:00:43.254,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
83,21:00:43.422,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
84,21:00:43.708,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
85,21:00:43.872,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
86,21:00:44.029,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
87,21:00:44.283,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
88,21:00:44.489,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
89,21:00:44.662,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
90,21:00:44.836,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
91,21:00:45.703,target,semi-auto hitscan,0.611000s,3,1,0.333333,1.000000,3.000000,0.333333,0,0
92,21:00:45.883,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
93,21:00:46.076,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
94,21:00:46.526,target,semi-auto hitscan,0.256000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
95,21:00:46.767,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
96,21:00:46.962,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
97,21:00:47.201,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
98,21:00:47.395,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
99,21:00:47.598,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
100,21:00:48.108,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
101,21:00:48.267,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
102,21:00:48.432,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
103,21:00:48.648,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
104,21:00:48.832,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
105,21:00:49.211,target,semi-auto hitscan,0.190000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
106,21:00:49.367,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
107,21:00:49.907,target,semi-auto hitscan,0.375000s,3,1,0.333333,1.000000,3.000000,0.333333,0,0
108,21:00:50.049,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
109,21:00:50.262,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
110,21:00:50.443,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
111,21:00:50.619,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
112,21:00:50.791,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
113,21:00:51.258,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
114,21:00:51.450,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
115,21:00:51.594,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
116,21:00:51.784,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
117,21:00:51.968,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
118,21:00:52.141,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
119,21:00:52.389,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
120,21:00:52.576,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
121,21:00:52.713,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
122,21:00:52.911,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
123,21:00:53.283,target,semi-auto hitscan,0.180000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
124,21:00:53.409,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
125,21:00:53.629,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
126,21:00:53.797,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
127,21:00:54.164,target,semi-auto hitscan,0.188000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
128,21:00:54.533,target,semi-auto hitscan,0.183000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
129,21:00:54.708,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
130,21:00:55.043,target,semi-auto hitscan,0.189000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
131,21:00:55.231,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
132,21:00:55.386,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
133,21:00:55.580,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
134,21:00:56.164,target,semi-auto hitscan,0.417000s,3,1,0.333333,1.000000,3.000000,0.333333,0,0
135,21:00:56.449,target,semi-auto hitscan,0.160000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
136,21:00:56.647,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
137,21:00:56.796,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
138,21:00:56.950,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
139,21:00:57.117,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
140,21:00:57.264,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
141,21:00:57.444,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
142,21:00:57.592,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
143,21:00:57.759,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
144,21:00:57.941,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
145,21:00:58.093,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
146,21:00:58.301,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
147,21:00:58.468,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
148,21:00:58.614,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
149,21:00:58.757,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
150,21:00:59.128,target,semi-auto hitscan,0.212000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
151,21:00:59.290,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
152,21:00:59.678,target,semi-auto hitscan,0.217000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
153,21:00:59.862,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
154,21:01:00.178,target,semi-auto hitscan,0.183000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
155,21:01:00.504,target,semi-auto hitscan,0.137000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
156,21:01:00.660,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
157,21:01:00.848,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
158,21:01:01.004,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
159,21:01:01.151,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
160,21:01:01.309,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
161,21:01:01.495,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
162,21:01:01.660,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
163,21:01:01.836,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
164,21:01:02.015,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
165,21:01:02.202,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
166,21:01:02.383,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
167,21:01:02.573,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
168,21:01:02.949,target,semi-auto hitscan,0.189000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
169,21:01:03.099,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
170,21:01:03.440,target,semi-auto hitscan,0.171000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
171,21:01:03.635,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
172,21:01:03.788,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
173,21:01:03.956,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
174,21:01:04.374,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
175,21:01:04.564,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
176,21:01:04.731,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
177,21:01:04.860,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
178,21:01:05.048,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
179,21:01:05.208,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
180,21:01:05.532,target,semi-auto hitscan,0.146000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
181,21:01:05.723,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
182,21:01:05.868,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
183,21:01:06.042,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
184,21:01:06.374,target,semi-auto hitscan,0.154000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
185,21:01:06.540,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
186,21:01:06.726,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
187,21:01:06.870,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
188,21:01:07.036,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
189,21:01:07.208,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
190,21:01:07.354,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
191,21:01:07.537,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
192,21:01:07.769,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
193,21:01:07.900,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
194,21:01:08.123,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
195,21:01:08.302,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
196,21:01:08.463,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
197,21:01:08.612,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
198,21:01:08.768,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
199,21:01:08.954,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
200,21:01:09.269,target,semi-auto hitscan,0.128000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
201,21:01:09.609,target,semi-auto hitscan,0.171000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
202,21:01:09.774,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
203,21:01:09.918,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
204,21:01:10.116,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
205,21:01:10.299,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
206,21:01:10.443,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
207,21:01:10.604,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
208,21:01:10.758,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
209,21:01:11.408,target,semi-auto hitscan,0.445000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
210,21:01:11.584,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
211,21:01:11.738,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
212,21:01:12.391,target,semi-auto hitscan,0.476000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
213,21:01:12.593,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
214,21:01:12.748,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
215,21:01:12.903,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
216,21:01:13.074,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
217,21:01:13.565,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
218,21:01:13.726,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
219,21:01:13.854,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
220,21:01:14.045,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
221,21:01:14.212,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
222,21:01:14.395,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
223,21:01:14.731,target,semi-auto hitscan,0.161000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
224,21:01:14.923,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
225,21:01:15.411,target,semi-auto hitscan,0.338000s,3,1,0.333333,1.000000,3.000000,0.333333,0,0
226,21:01:15.716,target,semi-auto hitscan,0.157000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
227,21:01:15.889,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
228,21:01:16.252,target,semi-auto hitscan,0.206000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
229,21:01:16.449,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
230,21:01:16.569,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
231,21:01:16.764,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
232,21:01:16.937,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
233,21:01:17.070,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
234,21:01:17.218,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
235,21:01:17.742,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
236,21:01:18.324,target,semi-auto hitscan,0.350000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
237,21:01:18.522,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
238,21:01:18.671,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
239,21:01:18.864,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
240,21:01:19.025,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
241,21:01:19.165,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
242,21:01:19.593,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
243,21:01:19.789,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
244,21:01:20.116,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
245,21:01:20.387,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
246,21:01:20.685,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
247,21:01:21.175,target,semi-auto hitscan,0.256000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
